datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,Total_booking
5/6/2011 6:00,Summer,0,1, Clear + Few clouds,14.76,18.18,81,6.0032,82
7/15/2011 11:00,Fall,0,1, Clear + Few clouds,28.7,32.575,54,8.9981,210
6/15/2012 6:00,Summer,0,1, Clear + Few clouds,22.14,25.76,83,8.9981,151
11/6/2012 19:00,Winter,0,1, Clear + Few clouds,12.3,14.395,56,15.0013,371
7/19/2012 20:00,Fall,0,1, Clear + Few clouds,33.62,38.635,49,11.0014,505
12/9/2012 4:00,Winter,0,0, Mist + Cloudy ,16.4,20.455,94,7.0015,12
1/12/2011 9:00,Spring,0,1, Clear + Few clouds,6.56,6.82,59,22.0028,81
7/7/2011 22:00,Fall,0,1, Clear + Few clouds,30.34,34.09,62,11.0014,182
9/1/2012 6:00,Fall,0,0, Clear + Few clouds,27.88,31.82,79,0,36
10/3/2011 21:00,Winter,0,1, Mist + Cloudy ,16.4,20.455,82,0,138
1/10/2011 16:00,Spring,0,1, Clear + Few clouds,8.2,10.605,40,8.9981,74
7/18/2012 8:00,Fall,0,1, Clear + Few clouds,31.98,37.12,62,7.0015,679
10/8/2012 1:00,Winter,1,0, Clear + Few clouds,13.94,16.665,87,11.0014,37
12/15/2012 15:00,Winter,0,0, Clear + Few clouds,17.22,21.21,47,0,447
9/15/2012 18:00,Fall,0,0, Mist + Cloudy ,26.24,31.06,36,19.0012,614
10/15/2011 13:00,Winter,0,0, Clear + Few clouds,24.6,31.06,35,31.0009,394
12/3/2012 22:00,Winter,0,1, Clear + Few clouds,17.22,21.21,82,7.0015,144
7/12/2012 9:00,Fall,0,1, Clear + Few clouds,29.52,33.335,58,7.0015,327
2/17/2012 2:00,Spring,0,1, Mist + Cloudy ,12.3,15.91,93,7.0015,12
11/4/2011 19:00,Winter,0,1, Clear + Few clouds,16.4,20.455,37,23.9994,196
3/18/2012 3:00,Spring,0,0, Mist + Cloudy ,18.04,21.97,88,8.9981,18
10/10/2011 18:00,Winter,1,0, Mist + Cloudy ,26.24,31.06,53,0,473
6/5/2012 1:00,Summer,0,1, Mist + Cloudy ,21.32,25,77,22.0028,20
11/16/2011 14:00,Winter,0,1, Mist + Cloudy ,18.86,22.725,100,8.9981,61
5/19/2012 10:00,Summer,0,0, Clear + Few clouds,22.96,26.515,43,0,452
12/18/2011 23:00,Winter,0,0, Clear + Few clouds,8.2,11.365,75,7.0015,37
1/13/2012 9:00,Spring,0,1, Clear + Few clouds,9.02,9.85,47,26.0027,214
10/9/2012 13:00,Winter,0,1, Mist + Cloudy ,20.5,24.24,67,8.9981,238
7/2/2011 16:00,Fall,0,0, Clear + Few clouds,36.08,37.12,22,15.0013,398
1/10/2011 9:00,Spring,0,1, Mist + Cloudy ,5.74,6.06,50,16.9979,94
4/17/2011 11:00,Summer,0,0, Clear + Few clouds,18.86,22.725,41,27.9993,304
9/16/2012 18:00,Fall,0,0, Clear + Few clouds,25.42,31.06,50,11.0014,481
6/8/2012 5:00,Summer,0,1, Clear + Few clouds,20.5,24.24,72,7.0015,29
3/15/2011 11:00,Spring,0,1, Mist + Cloudy ,13.94,15.91,57,15.0013,78
10/5/2011 15:00,Winter,0,1, Clear + Few clouds,26.24,31.06,47,19.0012,182
11/8/2012 1:00,Winter,0,1," Light Snow, Light Rain",12.3,13.635,52,23.9994,12
1/10/2012 16:00,Spring,0,1, Clear + Few clouds,17.22,21.21,38,23.9994,240
5/1/2012 17:00,Summer,0,1, Clear + Few clouds,30.34,33.335,48,6.0032,681
3/19/2012 16:00,Spring,0,1, Clear + Few clouds,27.06,31.06,50,15.0013,385
8/13/2012 23:00,Fall,0,1, Clear + Few clouds,28.7,32.575,70,15.0013,128
5/9/2012 20:00,Summer,0,1," Light Snow, Light Rain",20.5,24.24,82,15.0013,51
10/15/2011 15:00,Winter,0,0, Clear + Few clouds,25.42,31.06,31,32.9975,377
3/16/2011 7:00,Spring,0,1, Mist + Cloudy ,12.3,14.395,93,12.998,111
10/14/2011 9:00,Winter,0,1, Mist + Cloudy ,22.96,26.515,94,15.0013,180
11/4/2011 8:00,Winter,0,1, Mist + Cloudy ,16.4,20.455,87,23.9994,395
11/12/2011 4:00,Winter,0,0, Clear + Few clouds,8.2,10.605,80,8.9981,7
3/5/2012 22:00,Spring,0,1, Clear + Few clouds,9.84,10.605,35,22.0028,78
7/8/2012 22:00,Fall,0,0," Light Snow, Light Rain",30.34,34.85,70,6.0032,122
5/14/2011 23:00,Summer,0,0," Light Snow, Light Rain",21.32,25,100,12.998,44
12/16/2011 0:00,Winter,0,1, Clear + Few clouds,20.5,24.24,72,22.0028,72
1/8/2012 16:00,Spring,0,0, Clear + Few clouds,16.4,20.455,37,19.9995,314
4/11/2011 14:00,Summer,0,1, Mist + Cloudy ,29.52,33.335,54,23.9994,145
5/15/2011 13:00,Summer,0,0, Clear + Few clouds,25.42,29.545,73,19.0012,456
11/2/2012 16:00,Winter,0,1, Clear + Few clouds,15.58,19.695,40,22.0028,421
7/17/2012 0:00,Fall,0,1, Clear + Few clouds,29.52,35.605,84,7.0015,53
11/5/2012 6:00,Winter,0,1, Mist + Cloudy ,12.3,14.395,49,19.0012,139
3/4/2011 16:00,Spring,0,1, Clear + Few clouds,14.76,17.425,46,12.998,118
1/13/2011 8:00,Spring,0,1, Clear + Few clouds,5.74,6.82,50,12.998,202
4/18/2011 17:00,Summer,0,1, Clear + Few clouds,23.78,27.275,49,19.0012,428
2/18/2012 22:00,Spring,0,0, Clear + Few clouds,16.4,20.455,40,30.0026,118
7/16/2011 10:00,Fall,0,0, Clear + Few clouds,29.52,33.335,54,12.998,322
9/7/2011 10:00,Fall,0,1," Light Snow, Light Rain",24.6,27.275,88,8.9981,66
1/14/2012 23:00,Spring,0,0, Clear + Few clouds,6.56,7.575,47,15.0013,76
8/14/2011 4:00,Fall,0,0," Light Snow, Light Rain",26.24,28.03,94,12.998,3
9/16/2012 13:00,Fall,0,0, Clear + Few clouds,26.24,31.06,41,11.0014,694
8/4/2012 0:00,Fall,0,0, Clear + Few clouds,30.34,35.605,79,11.0014,161
8/17/2012 12:00,Fall,0,1, Clear + Few clouds,33.62,12.12,41,15.0013,365
8/4/2012 2:00,Fall,0,0, Clear + Few clouds,29.52,35.605,84,8.9981,84
10/14/2011 1:00,Winter,0,1, Clear + Few clouds,23.78,27.275,94,8.9981,24
10/17/2011 22:00,Winter,0,1, Clear + Few clouds,20.5,24.24,77,0,104
9/7/2011 6:00,Fall,0,1," Light Snow, Light Rain",24.6,27.275,88,7.0015,75
7/9/2012 0:00,Fall,0,1, Mist + Cloudy ,27.88,31.82,89,6.0032,39
2/10/2012 2:00,Spring,0,1, Clear + Few clouds,10.66,14.395,52,6.0032,16
11/18/2012 10:00,Winter,0,0, Clear + Few clouds,13.94,15.15,66,19.9995,329
2/7/2011 2:00,Spring,0,1, Clear + Few clouds,8.2,12.88,80,0,3
7/14/2012 7:00,Fall,0,0, Clear + Few clouds,26.24,29.545,78,19.0012,48
12/5/2012 13:00,Winter,0,1, Clear + Few clouds,18.86,22.725,41,19.0012,214
12/3/2012 14:00,Winter,0,1, Clear + Few clouds,24.6,31.06,53,0,260
4/2/2011 7:00,Summer,0,0, Mist + Cloudy ,10.66,13.635,70,7.0015,18
3/2/2011 23:00,Spring,0,1, Clear + Few clouds,10.66,10.605,30,35.0008,22
11/10/2012 12:00,Winter,0,0, Clear + Few clouds,19.68,23.485,48,0,606
9/19/2011 20:00,Fall,0,1, Mist + Cloudy ,22.96,26.515,68,8.9981,231
11/13/2012 6:00,Winter,0,1," Light Snow, Light Rain",13.12,14.395,81,31.0009,50
12/6/2011 15:00,Winter,0,1," Light Snow, Light Rain",20.5,24.24,100,12.998,45
7/7/2011 16:00,Fall,0,1, Clear + Few clouds,35.26,38.635,39,15.0013,265
4/17/2011 17:00,Summer,0,0, Clear + Few clouds,22.96,26.515,30,30.0026,306
11/1/2012 2:00,Winter,0,1, Clear + Few clouds,13.12,16.665,66,8.9981,20
10/8/2011 19:00,Winter,0,0, Clear + Few clouds,22.14,25.76,68,8.9981,248
12/14/2012 12:00,Winter,0,1, Clear + Few clouds,14.76,17.425,50,12.998,273
5/4/2011 20:00,Summer,0,1, Clear + Few clouds,16.4,20.455,62,22.0028,191
10/3/2011 19:00,Winter,0,1, Clear + Few clouds,16.4,20.455,76,0,315
8/6/2012 1:00,Fall,0,1, Clear + Few clouds,29.52,34.85,79,6.0032,11
2/7/2011 4:00,Spring,0,1, Clear + Few clouds,8.2,12.88,86,0,2
6/13/2012 17:00,Summer,0,1, Clear + Few clouds,29.52,32.575,32,32.9975,857
9/16/2011 3:00,Fall,0,1, Clear + Few clouds,16.4,20.455,71,16.9979,6
2/15/2012 5:00,Spring,0,1, Clear + Few clouds,11.48,14.395,70,7.0015,25
5/8/2012 14:00,Summer,0,1," Light Snow, Light Rain",25.42,30.305,69,22.0028,71
7/15/2012 23:00,Fall,0,0, Clear + Few clouds,29.52,34.85,79,8.9981,91
5/11/2012 4:00,Summer,0,1, Clear + Few clouds,17.22,21.21,50,12.998,9
1/16/2012 23:00,Spring,1,0," Light Snow, Light Rain",10.66,11.365,70,19.9995,28
5/9/2012 18:00,Summer,0,1," Light Snow, Light Rain",21.32,25,77,39.0007,372
1/19/2011 11:00,Spring,0,1, Mist + Cloudy ,11.48,15.15,87,6.0032,52
9/14/2012 23:00,Fall,0,1, Clear + Few clouds,25.42,29.545,78,6.0032,195
10/1/2011 9:00,Winter,0,0," Light Snow, Light Rain",16.4,20.455,82,23.9994,129
8/3/2011 12:00,Fall,0,1," Light Snow, Light Rain",31.16,34.85,55,8.9981,161
4/16/2012 10:00,Summer,1,0, Clear + Few clouds,25.42,30.305,69,16.9979,224
4/18/2011 15:00,Summer,0,1, Mist + Cloudy ,24.6,31.06,43,12.998,176
9/8/2012 10:00,Fall,0,0, Clear + Few clouds,30.34,34.85,70,26.0027,422
7/16/2012 4:00,Fall,0,1, Clear + Few clouds,27.88,31.82,79,7.0015,12
3/4/2012 14:00,Spring,0,0, Clear + Few clouds,14.76,16.665,34,23.9994,332
7/14/2012 18:00,Fall,0,0, Clear + Few clouds,29.52,34.85,79,8.9981,351
6/11/2011 5:00,Summer,0,0, Clear + Few clouds,27.88,31.82,74,8.9981,16
4/8/2011 0:00,Summer,0,1, Mist + Cloudy ,14.76,17.425,76,15.0013,25
9/14/2011 1:00,Fall,0,1, Clear + Few clouds,25.42,29.545,78,6.0032,8
11/15/2011 11:00,Winter,0,1, Mist + Cloudy ,22.96,26.515,64,12.998,134
12/2/2012 19:00,Winter,0,0, Mist + Cloudy ,16.4,20.455,82,12.998,174
12/5/2011 8:00,Winter,0,1, Clear + Few clouds,13.12,17.425,93,0,404
6/14/2011 13:00,Summer,0,1, Clear + Few clouds,26.24,31.06,44,15.0013,209
5/9/2012 1:00,Summer,0,1, Mist + Cloudy ,24.6,28.79,78,16.9979,14
8/12/2011 11:00,Fall,0,1, Clear + Few clouds,31.16,33.335,29,0,156
5/14/2011 2:00,Summer,0,0, Mist + Cloudy ,20.5,24.24,88,8.9981,52
5/15/2011 15:00,Summer,0,0, Clear + Few clouds,27.06,31.06,69,16.9979,459
7/2/2011 8:00,Fall,0,0, Clear + Few clouds,27.88,31.82,57,0,132
6/9/2012 6:00,Summer,0,0, Clear + Few clouds,22.96,26.515,64,7.0015,80
8/19/2011 13:00,Fall,0,1, Mist + Cloudy ,31.16,35.605,62,12.998,232
2/11/2011 6:00,Spring,0,1, Clear + Few clouds,4.1,9.09,68,0,24
5/19/2011 12:00,Summer,0,1, Mist + Cloudy ,23.78,27.275,78,7.0015,168
1/13/2011 3:00,Spring,0,1, Clear + Few clouds,5.74,6.06,50,22.0028,3
2/13/2012 20:00,Spring,0,1, Clear + Few clouds,12.3,15.15,42,11.0014,214
11/7/2011 16:00,Winter,0,1, Clear + Few clouds,21.32,25,45,0,295
5/10/2011 19:00,Summer,0,1, Clear + Few clouds,24.6,31.06,43,15.0013,434
2/13/2011 17:00,Spring,0,0, Clear + Few clouds,17.22,21.21,28,22.0028,125
1/1/2012 8:00,Spring,0,0, Clear + Few clouds,10.66,13.635,87,7.0015,14
7/7/2011 19:00,Fall,0,1, Clear + Few clouds,33.62,38.635,52,19.0012,365
11/10/2012 22:00,Winter,0,0, Clear + Few clouds,15.58,19.695,71,6.0032,193
8/10/2012 19:00,Fall,0,1, Clear + Few clouds,31.16,35.605,62,19.0012,492
7/1/2011 18:00,Fall,0,1, Clear + Few clouds,32.8,34.09,24,16.9979,422
2/4/2011 12:00,Spring,0,1, Mist + Cloudy ,9.84,12.12,48,11.0014,86
5/3/2012 9:00,Summer,0,1, Mist + Cloudy ,19.68,23.485,88,7.0015,304
6/11/2012 3:00,Summer,0,1, Clear + Few clouds,26.24,29.545,78,7.0015,6
4/1/2012 20:00,Summer,0,0, Mist + Cloudy ,20.5,24.24,59,15.0013,232
10/6/2011 5:00,Winter,0,1, Clear + Few clouds,17.22,21.21,62,12.998,24
5/13/2011 8:00,Summer,0,1, Mist + Cloudy ,20.5,24.24,88,12.998,387
12/15/2011 21:00,Winter,0,1, Clear + Few clouds,20.5,24.24,63,19.9995,155
6/7/2012 15:00,Summer,0,1, Clear + Few clouds,30.34,32.575,30,0,333
2/10/2012 16:00,Spring,0,1, Mist + Cloudy ,13.94,15.91,42,16.9979,268
11/7/2012 2:00,Winter,0,1, Mist + Cloudy ,11.48,12.88,56,19.9995,74
4/17/2012 1:00,Summer,0,1, Clear + Few clouds,26.24,31.06,57,11.0014,11
4/16/2011 21:00,Summer,0,0, Mist + Cloudy ,18.04,21.97,94,0,14
3/12/2012 7:00,Spring,0,1, Clear + Few clouds,13.94,17.425,53,7.0015,268
7/13/2011 10:00,Fall,0,1, Clear + Few clouds,33.62,37.88,46,12.998,113
10/5/2012 6:00,Winter,0,1, Clear + Few clouds,21.32,25,83,0,137
1/19/2012 1:00,Spring,0,1, Clear + Few clouds,5.74,7.575,50,11.0014,5
2/15/2012 21:00,Spring,0,1, Clear + Few clouds,13.94,16.665,53,11.0014,178
12/12/2011 1:00,Winter,0,1, Clear + Few clouds,8.2,12.88,69,0,9
1/6/2011 4:00,Spring,0,1, Mist + Cloudy ,6.56,9.85,64,6.0032,1
12/6/2011 7:00,Winter,0,1, Mist + Cloudy ,18.86,22.725,94,12.998,234
5/1/2011 9:00,Summer,0,0, Mist + Cloudy ,18.86,22.725,72,8.9981,141
2/10/2012 22:00,Spring,0,1, Mist + Cloudy ,13.12,17.425,66,0,113
5/10/2012 5:00,Summer,0,1, Clear + Few clouds,18.86,22.725,72,19.9995,24
1/6/2012 9:00,Spring,0,1, Clear + Few clouds,9.84,12.12,70,11.0014,241
11/2/2012 13:00,Winter,0,1, Clear + Few clouds,16.4,20.455,43,23.9994,294
3/4/2011 18:00,Spring,0,1, Mist + Cloudy ,13.94,15.15,53,19.9995,187
11/10/2012 11:00,Winter,0,0, Clear + Few clouds,16.4,20.455,58,7.0015,466
3/5/2012 4:00,Spring,0,1, Clear + Few clouds,8.2,11.365,55,6.0032,1
3/4/2011 12:00,Spring,0,1, Clear + Few clouds,13.12,15.15,43,11.0014,97
11/7/2011 10:00,Winter,0,1, Clear + Few clouds,14.76,17.425,93,8.9981,123
1/5/2012 19:00,Spring,0,1, Clear + Few clouds,13.94,17.425,34,6.0032,265
10/14/2011 5:00,Winter,0,1, Mist + Cloudy ,22.96,26.515,94,11.0014,17
12/18/2012 6:00,Winter,0,1, Clear + Few clouds,14.76,17.425,93,11.0014,118
11/4/2012 9:00,Winter,0,0, Clear + Few clouds,13.12,16.665,53,0,217
9/13/2011 4:00,Fall,0,1, Clear + Few clouds,22.96,26.515,88,0,8
7/8/2011 17:00,Fall,0,1," Light Snow, Light Rain",27.06,29.545,89,30.0026,167
7/15/2011 12:00,Fall,0,1, Clear + Few clouds,28.7,32.575,48,12.998,238
3/14/2012 2:00,Spring,0,1, Clear + Few clouds,20.5,24.24,68,12.998,2
5/14/2012 6:00,Summer,0,1," Light Snow, Light Rain",21.32,25,94,19.9995,65
1/13/2011 16:00,Spring,0,1, Clear + Few clouds,9.84,10.605,38,23.9994,78
12/10/2012 1:00,Winter,0,1, Mist + Cloudy ,14.76,18.94,100,0,4
10/15/2012 13:00,Winter,0,1, Mist + Cloudy ,22.96,26.515,88,15.0013,146
2/16/2011 19:00,Spring,0,1, Clear + Few clouds,13.94,15.91,53,15.0013,161
7/17/2012 13:00,Fall,0,1, Clear + Few clouds,37.72,40.91,31,12.998,221
2/19/2011 15:00,Spring,0,0, Clear + Few clouds,18.04,21.97,16,50.0021,171
5/16/2011 15:00,Summer,0,1, Clear + Few clouds,29.52,33.335,51,0,165
8/14/2011 3:00,Fall,0,0, Mist + Cloudy ,26.24,28.03,94,16.9979,27
7/4/2011 11:00,Fall,1,0, Mist + Cloudy ,31.16,34.85,55,6.0032,349
8/17/2011 19:00,Fall,0,1, Clear + Few clouds,31.16,34.85,55,15.0013,347
1/3/2011 18:00,Spring,0,1, Clear + Few clouds,9.84,12.88,32,7.0015,157
11/4/2012 10:00,Winter,0,0, Clear + Few clouds,13.94,16.665,49,12.998,360
2/5/2011 3:00,Spring,0,0, Mist + Cloudy ,9.84,12.12,75,11.0014,11
1/6/2012 20:00,Spring,0,1, Clear + Few clouds,17.22,21.21,41,12.998,177
3/6/2011 23:00,Spring,0,0, Mist + Cloudy ,9.02,9.85,100,27.9993,9
4/9/2012 4:00,Summer,0,1, Clear + Few clouds,18.04,21.97,24,12.998,5
8/5/2012 19:00,Fall,0,0, Clear + Few clouds,28.7,33.335,84,15.0013,185
12/13/2011 19:00,Winter,0,1, Clear + Few clouds,13.12,15.91,49,11.0014,267
5/6/2012 9:00,Summer,0,0, Mist + Cloudy ,21.32,25,83,11.0014,191
2/6/2012 18:00,Spring,0,1, Clear + Few clouds,15.58,19.695,43,15.0013,437
3/16/2012 5:00,Spring,0,1, Mist + Cloudy ,16.4,20.455,87,15.0013,32
9/10/2011 17:00,Fall,0,0, Clear + Few clouds,30.34,34.09,55,15.0013,460
1/3/2011 7:00,Spring,0,1, Clear + Few clouds,5.74,6.82,50,12.998,64
12/13/2012 17:00,Winter,0,1, Clear + Few clouds,13.12,16.665,42,7.0015,550
11/2/2012 11:00,Winter,0,1, Clear + Few clouds,17.22,21.21,41,27.9993,221
1/1/2011 16:00,Spring,0,0, Mist + Cloudy ,17.22,21.21,82,19.9995,93
1/5/2011 19:00,Spring,0,1, Clear + Few clouds,9.84,12.88,38,7.0015,132
5/5/2011 13:00,Summer,0,1, Clear + Few clouds,22.14,25.76,30,39.0007,192
3/2/2011 5:00,Spring,0,1, Clear + Few clouds,9.02,10.605,69,15.0013,5
5/8/2012 11:00,Summer,0,1, Mist + Cloudy ,24.6,30.305,64,26.0027,217
10/8/2012 18:00,Winter,1,0, Mist + Cloudy ,17.22,21.21,66,19.0012,456
4/12/2011 13:00,Summer,0,1," Light Snow, Light Rain",22.14,25.76,68,19.0012,106
9/4/2011 19:00,Fall,0,0, Clear + Few clouds,30.34,34.85,70,12.998,328
7/17/2011 9:00,Fall,0,0, Clear + Few clouds,29.52,33.335,58,15.0013,184
6/1/2012 9:00,Summer,0,1, Mist + Cloudy ,26.24,28.79,83,15.0013,298
9/14/2011 20:00,Fall,0,1, Mist + Cloudy ,29.52,33.335,58,27.9993,261
1/19/2012 3:00,Spring,0,1, Clear + Few clouds,4.92,7.575,54,7.0015,4
3/7/2012 1:00,Spring,0,1, Clear + Few clouds,12.3,13.635,61,19.9995,5
10/11/2012 10:00,Winter,0,1, Clear + Few clouds,18.04,21.97,41,23.9994,204
10/11/2011 23:00,Winter,0,1, Mist + Cloudy ,22.96,26.515,83,19.0012,57
11/19/2012 23:00,Winter,0,1, Clear + Few clouds,13.94,17.425,66,7.0015,74
3/2/2012 4:00,Spring,0,1, Clear + Few clouds,13.12,17.425,61,0,2
12/1/2012 1:00,Winter,0,0, Clear + Few clouds,10.66,15.15,81,0,69
2/10/2012 19:00,Spring,0,1, Mist + Cloudy ,13.12,17.425,57,0,262
4/5/2012 7:00,Summer,0,1, Clear + Few clouds,13.94,16.665,49,12.998,354
10/1/2012 10:00,Winter,0,1, Clear + Few clouds,22.14,25.76,56,0,179
12/16/2011 9:00,Winter,0,1, Clear + Few clouds,14.76,16.665,46,26.0027,243
11/2/2012 9:00,Winter,0,1, Clear + Few clouds,13.94,17.425,53,7.0015,382
7/2/2011 21:00,Fall,0,0, Clear + Few clouds,30.34,33.335,48,12.998,232
1/11/2012 16:00,Spring,0,1, Mist + Cloudy ,13.94,15.91,87,16.9979,118
4/1/2012 16:00,Summer,0,0, Clear + Few clouds,21.32,25,52,16.9979,511
6/16/2011 12:00,Summer,0,1, Clear + Few clouds,29.52,33.335,54,26.0027,206
9/18/2011 9:00,Fall,0,0, Clear + Few clouds,19.68,23.485,67,16.9979,140
12/9/2012 1:00,Winter,0,0, Mist + Cloudy ,16.4,20.455,87,7.0015,102
4/5/2011 2:00,Summer,0,1, Mist + Cloudy ,22.14,25.76,73,22.0028,5
10/5/2012 16:00,Winter,0,1, Clear + Few clouds,29.52,32.575,37,0,634
11/5/2012 15:00,Winter,0,1, Clear + Few clouds,15.58,19.695,40,19.0012,231
4/3/2011 0:00,Summer,0,0, Clear + Few clouds,12.3,14.395,65,12.998,39
10/17/2012 2:00,Winter,0,1, Clear + Few clouds,15.58,19.695,76,0,16
3/2/2012 13:00,Spring,0,1, Clear + Few clouds,17.22,21.21,44,15.0013,222
1/7/2012 2:00,Spring,0,0, Clear + Few clouds,14.76,18.18,50,7.0015,38
9/17/2012 16:00,Fall,0,1, Mist + Cloudy ,26.24,30.305,69,16.9979,453
4/19/2012 1:00,Summer,0,1," Light Snow, Light Rain",17.22,21.21,77,7.0015,13
12/1/2011 11:00,Winter,0,1, Clear + Few clouds,13.94,15.91,49,16.9979,102
7/11/2011 2:00,Fall,0,1, Clear + Few clouds,28.7,32.575,61,15.0013,12
12/7/2011 1:00,Winter,0,1, Mist + Cloudy ,18.86,22.725,100,16.9979,13
4/2/2012 5:00,Summer,0,1, Clear + Few clouds,16.4,20.455,76,32.9975,24
8/2/2011 22:00,Fall,0,1, Mist + Cloudy ,31.98,37.12,59,11.0014,191
5/18/2012 7:00,Summer,0,1, Clear + Few clouds,18.86,22.725,82,7.0015,515
1/15/2011 7:00,Spring,0,0, Clear + Few clouds,5.74,10.605,63,0,10
4/8/2012 8:00,Summer,0,0, Clear + Few clouds,16.4,20.455,30,12.998,84
3/18/2012 22:00,Spring,0,0, Clear + Few clouds,20.5,24.24,77,7.0015,100
7/16/2012 11:00,Fall,0,1, Clear + Few clouds,34.44,40.15,53,15.0013,182
10/6/2011 13:00,Winter,0,1, Clear + Few clouds,22.96,26.515,46,6.0032,191
6/19/2012 19:00,Summer,0,1, Clear + Few clouds,32.8,38.635,59,15.0013,514
10/10/2012 15:00,Winter,0,1, Clear + Few clouds,24.6,31.06,40,11.0014,319
8/13/2012 5:00,Fall,0,1, Clear + Few clouds,26.24,30.305,69,7.0015,36
6/1/2011 10:00,Summer,0,1, Mist + Cloudy ,31.16,37.12,75,16.9979,115
5/3/2012 20:00,Summer,0,1, Clear + Few clouds,26.24,30.305,73,12.998,420
8/19/2012 11:00,Fall,0,0," Light Snow, Light Rain",26.24,29.545,78,11.0014,272
6/3/2011 7:00,Summer,0,1, Clear + Few clouds,22.14,25.76,45,16.9979,277
9/3/2012 1:00,Fall,1,0, Mist + Cloudy ,27.88,31.82,89,11.0014,55
7/19/2011 11:00,Fall,0,1, Clear + Few clouds,33.62,40.15,59,0,127
11/4/2012 8:00,Winter,0,0, Clear + Few clouds,12.3,15.15,56,8.9981,149
12/2/2012 11:00,Winter,0,0, Mist + Cloudy ,13.12,15.91,81,11.0014,355
11/13/2012 0:00,Winter,0,1, Mist + Cloudy ,21.32,25,83,19.0012,23
9/4/2011 15:00,Fall,0,0, Clear + Few clouds,31.98,37.88,66,19.0012,410
11/1/2011 7:00,Winter,0,1, Clear + Few clouds,13.94,16.665,76,12.998,254
4/8/2012 21:00,Summer,0,0, Clear + Few clouds,21.32,25,34,15.0013,130
9/17/2012 23:00,Fall,0,1," Light Snow, Light Rain",24.6,25.76,94,16.9979,70
12/15/2011 10:00,Winter,0,1, Mist + Cloudy ,16.4,20.455,58,19.9995,109
8/3/2012 12:00,Fall,0,1, Mist + Cloudy ,35.26,40.91,50,19.9995,338
1/4/2012 21:00,Spring,0,1, Mist + Cloudy ,8.2,12.88,44,0,90
2/14/2012 2:00,Spring,0,1, Mist + Cloudy ,11.48,15.91,41,0,3
3/9/2012 12:00,Spring,0,1, Clear + Few clouds,14.76,16.665,34,27.9993,201
8/19/2011 7:00,Fall,0,1, Mist + Cloudy ,27.06,30.305,83,6.0032,263
10/8/2011 9:00,Winter,0,0, Clear + Few clouds,20.5,24.24,77,0,217
8/8/2012 18:00,Fall,0,1, Mist + Cloudy ,31.98,36.365,55,11.0014,862
9/6/2012 22:00,Fall,0,1, Clear + Few clouds,26.24,28.79,89,11.0014,217
11/15/2011 19:00,Winter,0,1, Mist + Cloudy ,20.5,24.24,72,23.9994,286
4/1/2012 19:00,Summer,0,0, Clear + Few clouds,21.32,25,55,15.0013,346
11/3/2012 2:00,Winter,0,0, Mist + Cloudy ,13.94,15.91,49,16.9979,46
9/11/2011 2:00,Fall,0,0, Mist + Cloudy ,25.42,29.545,78,12.998,76
2/5/2011 15:00,Spring,0,0," Light Snow, Light Rain",9.02,13.635,100,0,60
9/2/2011 11:00,Fall,0,1, Mist + Cloudy ,27.06,31.06,74,7.0015,192
12/11/2012 14:00,Winter,0,1, Mist + Cloudy ,15.58,19.695,50,15.0013,204
5/15/2012 4:00,Summer,0,1," Light Snow, Light Rain",22.96,26.515,94,0,5
4/10/2011 19:00,Summer,0,0, Clear + Few clouds,20.5,24.24,77,12.998,131
4/9/2012 11:00,Summer,0,1, Clear + Few clouds,21.32,25,27,27.9993,223
2/12/2011 10:00,Spring,0,0, Clear + Few clouds,9.02,10.605,41,16.9979,84
2/14/2012 9:00,Spring,0,1, Mist + Cloudy ,10.66,14.395,56,6.0032,262
12/17/2011 14:00,Winter,0,0, Clear + Few clouds,11.48,12.88,45,23.9994,237
8/4/2012 18:00,Fall,0,0, Clear + Few clouds,35.26,39.395,41,22.0028,490
2/7/2011 15:00,Spring,0,1, Mist + Cloudy ,15.58,19.695,54,6.0032,50
8/2/2011 14:00,Fall,0,1, Clear + Few clouds,36.9,38.635,25,19.0012,159
2/12/2011 6:00,Spring,0,0, Clear + Few clouds,4.92,6.82,93,12.998,2
6/8/2012 4:00,Summer,0,1, Clear + Few clouds,21.32,25,63,0,10
6/12/2012 22:00,Summer,0,1, Clear + Few clouds,27.06,29.545,94,7.0015,207
7/4/2012 23:00,Fall,1,0, Mist + Cloudy ,31.98,34.85,43,6.0032,183
6/14/2012 12:00,Summer,0,1, Mist + Cloudy ,27.06,31.06,61,15.0013,265
2/6/2011 10:00,Spring,0,0, Clear + Few clouds,12.3,14.395,52,16.9979,89
1/17/2012 21:00,Spring,0,1, Clear + Few clouds,18.86,22.725,67,31.0009,180
4/19/2011 15:00,Summer,0,1, Mist + Cloudy ,22.14,25.76,65,11.0014,127
5/9/2011 4:00,Summer,0,1, Clear + Few clouds,17.22,21.21,82,11.0014,4
12/14/2012 14:00,Winter,0,1, Clear + Few clouds,16.4,20.455,43,12.998,299
4/15/2011 7:00,Summer,1,0, Clear + Few clouds,16.4,20.455,71,11.0014,149
8/6/2011 14:00,Fall,0,0, Clear + Few clouds,33.62,38.635,52,16.9979,380
7/9/2011 18:00,Fall,0,0, Clear + Few clouds,33.62,36.365,36,7.0015,378
